date,tournament,tournament_url,position,player,deck,decklist_url
2025-11-05,Legacy Challenge 32 2025-11-05,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-05,6th,lia2022,Dimir Reanimator,https://www.mtggoldfish.com/deck/7437137
2025-11-05,Legacy Challenge 32 2025-11-05,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-05,7th,HoldTheElle,Mystic Forge Combo,https://www.mtggoldfish.com/deck/7437112
2025-11-05,Legacy Challenge 32 2025-11-05,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-05,8th,silencsong,Oops! All Spells,https://www.mtggoldfish.com/deck/7437117
2025-11-02,Legacy Challenge 32 2025-11-02 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02-1,1st,OSCA66,Dimir Reanimator,https://www.mtggoldfish.com/deck/7430884
2025-11-02,Legacy Challenge 32 2025-11-02,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02,1st,einstein9998,Nadu Midrange Combo,https://www.mtggoldfish.com/deck/7429654
2025-11-02,Legacy Challenge 32 2025-11-02 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02-1,2nd,ziofrancone,Dimir Tempo,https://www.mtggoldfish.com/deck/7430897
2025-11-02,Legacy Challenge 32 2025-11-02,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02,2nd,Chocolate_Branco,Mono-Blue Cloudpost,https://www.mtggoldfish.com/deck/7429677
2025-11-02,Legacy Challenge 32 2025-11-02 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02-1,3rd,MahfuzVanGogh,LED Dredge,https://www.mtggoldfish.com/deck/7430886
2025-11-02,Legacy Challenge 32 2025-11-02,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02,3rd,Mr_VVizard,Dimir Cloudpost,https://www.mtggoldfish.com/deck/7429662
2025-11-02,Legacy Challenge 32 2025-11-02 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02-1,4th,Takizawa,WUR,https://www.mtggoldfish.com/deck/7430891
2025-11-02,Legacy Challenge 32 2025-11-02,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02,4th,Razdan08,Painter,https://www.mtggoldfish.com/deck/7429651
2025-11-02,Legacy Challenge 32 2025-11-02 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02-1,5th,einstein9998,Nadu Midrange Combo,https://www.mtggoldfish.com/deck/7430890
2025-11-02,Legacy Challenge 32 2025-11-02,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02,5th,empiricism,Lands,https://www.mtggoldfish.com/deck/7429652
2025-11-02,Legacy Challenge 32 2025-11-02 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02-1,6th,TheMagePower,Mystic Forge Combo,https://www.mtggoldfish.com/deck/7430878
2025-11-02,Legacy Challenge 32 2025-11-02,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02,6th,ScarJo121,UBRG,https://www.mtggoldfish.com/deck/7429663
2025-11-02,Legacy Challenge 32 2025-11-02 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02-1,7th,Pharina,Oops! All Spells,https://www.mtggoldfish.com/deck/7430902
2025-11-02,Legacy Challenge 32 2025-11-02,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02,7th,RyanWu,Dimir Reanimator,https://www.mtggoldfish.com/deck/7429659
2025-11-02,Legacy Challenge 32 2025-11-02 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02-1,8th,VPMaeda09,Esper Control,https://www.mtggoldfish.com/deck/7430885
2025-11-02,Legacy Challenge 32 2025-11-02,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-02,8th,SkysTheLimit,Izzet Delver,https://www.mtggoldfish.com/deck/7429657
2025-11-01,Legacy Challenge 32 2025-11-01 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01-1,1st,newbornskyfire,Eldrazi,https://www.mtggoldfish.com/deck/7428796
2025-11-01,Legacy Challenge 32 2025-11-01,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01,1st,Eureka22422,Mystic Forge Combo,https://www.mtggoldfish.com/deck/7428093
2025-11-01,Legacy Challenge 32 2025-11-01 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01-1,2nd,ziofrancone,Dimir Tempo,https://www.mtggoldfish.com/deck/7428807
2025-11-01,Legacy Challenge 32 2025-11-01,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01,2nd,Chloe_Knight,Dimir Reanimator,https://www.mtggoldfish.com/deck/7428114
2025-11-01,Legacy Challenge 32 2025-11-01 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01-1,3rd,altniccolo,Loam Pox,https://www.mtggoldfish.com/deck/7428798
2025-11-01,Legacy Challenge 32 2025-11-01,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01,3rd,Carroz,Loam Pox,https://www.mtggoldfish.com/deck/7428100
2025-11-01,Legacy Challenge 32 2025-11-01 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01-1,4th,JPA93,Omni-Tell,https://www.mtggoldfish.com/deck/7428790
2025-11-01,Legacy Challenge 32 2025-11-01,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01,4th,derJurist,Dimir Reanimator,https://www.mtggoldfish.com/deck/7428094
2025-11-01,Legacy Challenge 32 2025-11-01 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01-1,5th,kanican,Red Stompy,https://www.mtggoldfish.com/deck/7428793
2025-11-01,Legacy Challenge 32 2025-11-01,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01,5th,_INF_,Izzet Delver,https://www.mtggoldfish.com/deck/7428107
2025-11-01,Legacy Challenge 32 2025-11-01 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01-1,6th,Oceansoul92,Izzet Delver,https://www.mtggoldfish.com/deck/7428791
2025-11-01,Legacy Challenge 32 2025-11-01,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01,6th,cicciogire,Ocelot Pride Midrange,https://www.mtggoldfish.com/deck/7428095
2025-11-01,Legacy Challenge 32 2025-11-01 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01-1,7th,jibeta,Mono-Blue Cloudpost,https://www.mtggoldfish.com/deck/7428792
2025-11-01,Legacy Challenge 32 2025-11-01,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01,7th,jayru,Mystic Forge Combo,https://www.mtggoldfish.com/deck/7428117
2025-11-01,Legacy Challenge 32 2025-11-01 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01-1,8th,Sol-e22558,Loam Pox,https://www.mtggoldfish.com/deck/7428802
2025-11-01,Legacy Challenge 32 2025-11-01,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-11-01,8th,Thebigempty92,UR,https://www.mtggoldfish.com/deck/7428111
2025-10-29,Legacy Challenge 32 2025-10-29,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-29,1st,ziofrancone,Dimir Tempo,https://www.mtggoldfish.com/deck/7424075
2025-10-29,Legacy Challenge 32 2025-10-29,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-29,2nd,i_b_TRUE,Izzet Delver,https://www.mtggoldfish.com/deck/7424060
2025-10-29,Legacy Challenge 32 2025-10-29,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-29,3rd,lia2022,Dimir Reanimator,https://www.mtggoldfish.com/deck/7424089
2025-10-29,Legacy Challenge 32 2025-10-29,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-29,4th,Bawer,Oops! All Spells,https://www.mtggoldfish.com/deck/7424088
2025-10-29,Legacy Challenge 32 2025-10-29,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-29,5th,choutin,Dimir Cloudpost,https://www.mtggoldfish.com/deck/7424084
2025-10-29,Legacy Challenge 32 2025-10-29,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-29,6th,Munchlax446,Dimir Reanimator,https://www.mtggoldfish.com/deck/7424082
2025-10-29,Legacy Challenge 32 2025-10-29,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-29,7th,Roodslay,Reanimator,https://www.mtggoldfish.com/deck/7424076
2025-10-29,Legacy Challenge 32 2025-10-29,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-29,8th,TonyScapone,Coveted Jewel Combo,https://www.mtggoldfish.com/deck/7424073
2025-10-26,Legacy Challenge 32 2025-10-26 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26-1,1st,roter_Erzengel,Dimir Reanimator,https://www.mtggoldfish.com/deck/7418495
2025-10-26,Legacy Challenge 32 2025-10-26,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26,1st,EmperorOppai,Dimir Tempo,https://www.mtggoldfish.com/deck/7416989
2025-10-26,Legacy Challenge 32 2025-10-26 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26-1,2nd,LucasG1ggs,UR,https://www.mtggoldfish.com/deck/7418499
2025-10-26,Legacy Challenge 32 2025-10-26,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26,2nd,Roodslay,Reanimator,https://www.mtggoldfish.com/deck/7416988
2025-10-26,Legacy Challenge 32 2025-10-26 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26-1,3rd,TeaW1thRum,Boros Initiative,https://www.mtggoldfish.com/deck/7418523
2025-10-26,Legacy Challenge 32 2025-10-26,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26,3rd,bless_von,Izzet Delver,https://www.mtggoldfish.com/deck/7416983
2025-10-26,Legacy Challenge 32 2025-10-26 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26-1,4th,Matiuzzzo,Dimir Reanimator,https://www.mtggoldfish.com/deck/7418522
2025-10-26,Legacy Challenge 32 2025-10-26,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26,4th,kozz27,Naya Initiative,https://www.mtggoldfish.com/deck/7416978
2025-10-26,Legacy Challenge 32 2025-10-26 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26-1,5th,TheGrimLavamancer,Oops! All Spells,https://www.mtggoldfish.com/deck/7418515
2025-10-26,Legacy Challenge 32 2025-10-26,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26,5th,Row2015,Dimir Reanimator,https://www.mtggoldfish.com/deck/7416977
2025-10-26,Legacy Challenge 32 2025-10-26 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26-1,6th,alicoco,Cephalid Breakfast,https://www.mtggoldfish.com/deck/7418496
2025-10-26,Legacy Challenge 32 2025-10-26,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26,6th,Matiuzzzo,Dimir Reanimator,https://www.mtggoldfish.com/deck/7417002
2025-10-26,Legacy Challenge 32 2025-10-26 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26-1,7th,silviawataru,Izzet Delver,https://www.mtggoldfish.com/deck/7418494
2025-10-26,Legacy Challenge 32 2025-10-26,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26,7th,_INF_,Izzet Delver,https://www.mtggoldfish.com/deck/7416987
2025-10-26,Legacy Challenge 32 2025-10-26 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26-1,8th,Redhotphil87,Omni-Tell,https://www.mtggoldfish.com/deck/7418507
2025-10-26,Legacy Challenge 32 2025-10-26,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-26,8th,mizzafizza,Izzet Delver,https://www.mtggoldfish.com/deck/7416982
2025-10-25,Legacy Challenge 32 2025-10-25 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25-1,1st,snoopy-magic,Sneak and Show,https://www.mtggoldfish.com/deck/7415955
2025-10-25,Legacy Challenge 32 2025-10-25,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25,1st,Jesusmtg,Beanstalk Control (Non-Yorion),https://www.mtggoldfish.com/deck/7414954
2025-10-25,Legacy Challenge 32 2025-10-25 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25-1,2nd,Munchlax446,Dimir Reanimator,https://www.mtggoldfish.com/deck/7415964
2025-10-25,Legacy Challenge 32 2025-10-25,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25,2nd,2plus2isfive,Dimir Reanimator,https://www.mtggoldfish.com/deck/7414950
2025-10-25,Legacy Challenge 32 2025-10-25 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25-1,3rd,yoshiwata,Death and Taxes (Yorion) - Orzhov,https://www.mtggoldfish.com/deck/7415948
2025-10-25,Legacy Challenge 32 2025-10-25,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25,3rd,Ozymandias17,Dimir Reanimator,https://www.mtggoldfish.com/deck/7414942
2025-10-25,Legacy Challenge 32 2025-10-25 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25-1,4th,Carroz,Loam Pox,https://www.mtggoldfish.com/deck/7415953
2025-10-25,Legacy Challenge 32 2025-10-25,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25,4th,Chris_McNasty,Paradoxical Outcome,https://www.mtggoldfish.com/deck/7414937
2025-10-25,Legacy Challenge 32 2025-10-25 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25-1,5th,AFX,Dimir Tempo,https://www.mtggoldfish.com/deck/7415945
2025-10-25,Legacy Challenge 32 2025-10-25,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25,5th,kentaro_hokori,Izzet Delver,https://www.mtggoldfish.com/deck/7414935
2025-10-25,Legacy Challenge 32 2025-10-25 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25-1,6th,Mannes,Loam Pox,https://www.mtggoldfish.com/deck/7415941
2025-10-25,Legacy Challenge 32 2025-10-25,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25,6th,choutin,Oops! All Spells,https://www.mtggoldfish.com/deck/7414959
2025-10-25,Legacy Challenge 32 2025-10-25 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25-1,7th,nekoyama2,Dimir Reanimator,https://www.mtggoldfish.com/deck/7415968
2025-10-25,Legacy Challenge 32 2025-10-25,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25,7th,SuperCow12653,Maverick,https://www.mtggoldfish.com/deck/7414945
2025-10-25,Legacy Challenge 32 2025-10-25 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25-1,8th,habsburger,Izzet Delver,https://www.mtggoldfish.com/deck/7415944
2025-10-25,Legacy Challenge 32 2025-10-25,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-25,8th,isandornoT,Omni-Tell,https://www.mtggoldfish.com/deck/7414965
2025-10-22,Legacy Challenge 32 2025-10-22,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-22,1st,RaccoonZ,Izzet Delver,https://www.mtggoldfish.com/deck/7411540
2025-10-22,Legacy Challenge 32 2025-10-22,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-22,2nd,AFX,Dimir Tempo,https://www.mtggoldfish.com/deck/7411524
2025-10-22,Legacy Challenge 32 2025-10-22,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-22,3rd,HoldTheElle,Mystic Forge Combo,https://www.mtggoldfish.com/deck/7411522
2025-10-22,Legacy Challenge 32 2025-10-22,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-22,4th,TheGenz,Izzet Delver,https://www.mtggoldfish.com/deck/7411538
2025-10-22,Legacy Challenge 32 2025-10-22,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-22,5th,TeaW1thRum,Painter,https://www.mtggoldfish.com/deck/7411546
2025-10-22,Legacy Challenge 32 2025-10-22,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-22,6th,ho-oh,Mystic Forge Combo,https://www.mtggoldfish.com/deck/7411534
2025-10-22,Legacy Challenge 32 2025-10-22,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-22,7th,Anonymous,Dimir Reanimator,https://www.mtggoldfish.com/deck/7411532
2025-10-22,Legacy Challenge 32 2025-10-22,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-22,8th,Srogers90,Nadu Midrange Combo,https://www.mtggoldfish.com/deck/7411526
2025-10-19,Legacy Challenge 32 2025-10-19 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19-1,1st,ecobaronen,Dimir Tempo,https://www.mtggoldfish.com/deck/7405174
2025-10-19,Legacy Challenge 32 2025-10-19,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19,1st,zhinonono,Cephalid Breakfast,https://www.mtggoldfish.com/deck/7403680
2025-10-19,Legacy Challenge 32 2025-10-19 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19-1,2nd,DethFrmAbove,Sultai Reanimator,https://www.mtggoldfish.com/deck/7405187
2025-10-19,Legacy Challenge 32 2025-10-19,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19,2nd,Munchlax446,Dimir Reanimator,https://www.mtggoldfish.com/deck/7403690
2025-10-19,Legacy Challenge 32 2025-10-19 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19-1,3rd,Enrichetta,Doomsday,https://www.mtggoldfish.com/deck/7405193
2025-10-19,Legacy Challenge 32 2025-10-19,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19,3rd,YoungElf,Red Stompy,https://www.mtggoldfish.com/deck/7403698
2025-10-19,Legacy Challenge 32 2025-10-19 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19-1,4th,MoMo321,Omni-Tell,https://www.mtggoldfish.com/deck/7405191
2025-10-19,Legacy Challenge 32 2025-10-19,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19,4th,EmperorOppai,Mono Mono-Black Reanimator,https://www.mtggoldfish.com/deck/7403687
2025-10-19,Legacy Challenge 32 2025-10-19 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19-1,5th,Sprouts,Lands,https://www.mtggoldfish.com/deck/7405170
2025-10-19,Legacy Challenge 32 2025-10-19,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19,5th,DominiqueTutor,W,https://www.mtggoldfish.com/deck/7403676
2025-10-19,Legacy Challenge 32 2025-10-19 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19-1,6th,TonyScapone,The EPIC Storm,https://www.mtggoldfish.com/deck/7405185
2025-10-19,Legacy Challenge 32 2025-10-19,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19,6th,lia2022,Dimir Reanimator,https://www.mtggoldfish.com/deck/7403701
2025-10-19,Legacy Challenge 32 2025-10-19 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19-1,7th,Sven745,Dimir Reanimator,https://www.mtggoldfish.com/deck/7405194
2025-10-19,Legacy Challenge 32 2025-10-19,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19,7th,kozz27,Naya Initiative,https://www.mtggoldfish.com/deck/7403678
2025-10-19,Legacy Challenge 32 2025-10-19 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19-1,8th,Peppembr,Mystic Forge Combo,https://www.mtggoldfish.com/deck/7405188
2025-10-19,Legacy Challenge 32 2025-10-19,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-19,8th,harmonywoods,Esper Control,https://www.mtggoldfish.com/deck/7403694
2025-10-18,Legacy Challenge 32 2025-10-18 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-18-1,1st,_INF_,Izzet Delver,https://www.mtggoldfish.com/deck/7402749
2025-10-18,Legacy Challenge 32 2025-10-18,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-18,1st,ecobaronen,Nadu Midrange Combo,https://www.mtggoldfish.com/deck/7400661
2025-10-18,Legacy Challenge 32 2025-10-18 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-18-1,2nd,choutin,Oops! All Spells,https://www.mtggoldfish.com/deck/7402761
2025-10-18,Legacy Challenge 32 2025-10-18,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-18,2nd,RyanWu,Omni-Tell,https://www.mtggoldfish.com/deck/7400670
2025-10-18,Legacy Challenge 32 2025-10-18 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-18-1,3rd,TeaW1thRum,Jeskai Control,https://www.mtggoldfish.com/deck/7402763
2025-10-18,Legacy Challenge 32 2025-10-18,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-18,3rd,choutin,Oops! All Spells,https://www.mtggoldfish.com/deck/7400681
2025-10-18,Legacy Challenge 32 2025-10-18 (1),https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-18-1,4th,OSCA66,Dimir Reanimator,https://www.mtggoldfish.com/deck/7402744
2025-10-18,Legacy Challenge 32 2025-10-18,https://www.mtggoldfish.com/tournament/legacy-challenge-32-2025-10-18,4th,Bonfigs,Dimir Reanimator,https://www.mtggoldfish.com/deck/7400672
